"OTUs","Rain_spec","Seed_spec","Rain_fid","Seed_fid","Rain_IndV","Seed_IndV","s.Rain","s.Seed","index","stat","p.value"
"Zotu16108",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16118",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16140",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16141",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu16147",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16150",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16156",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16159",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1618",0,1,0,0.25,0,0.25,0,1,2,0.5,0.065
"Zotu162",0,1,0,0.25,0,0.25,0,1,2,0.5,0.0645
"Zotu1621",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16229",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16292",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16297",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu163",1,0,0.517857142857143,0,0.517857142857143,0,1,0,1,0.719622917128924,0.1572
"Zotu1633",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16366",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu16381",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16385",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16389",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu164",1,0,0.678571428571429,0,0.678571428571429,0,1,0,1,0.823754471047914,0.0493
"Zotu16414",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1643",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16435",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16455",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1649",1,0,0.0714285714285714,0,0.0714285714285714,0,1,0,1,0.267261241912424,1
"Zotu165",1,0,0.696428571428571,0,0.696428571428571,0,1,0,1,0.83452296039628,0.0423
"Zotu1650",1,0,0.0892857142857143,0,0.0892857142857143,0,1,0,1,0.298807152333598,1
"Zotu16518",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16544",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1659",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu166",1,0,0.571428571428571,0,0.571428571428571,0,1,0,1,0.755928946018454,0.1137
"Zotu1662",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu16646",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16653",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16655",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu167",1,0,0.5,0,0.5,0,1,0,1,0.707106781186548,0.1809
"Zotu1674",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16761",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1677",0,1,0,0.25,0,0.25,0,1,2,0.5,0.065
"Zotu16789",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu168",0.76271186440678,0.23728813559322,0.660714285714286,0.25,0.503934624697337,0.0593220338983051,1,0,1,0.709883528966081,0.2885
"Zotu16806",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16807",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16835",0,1,0,0.25,0,0.25,0,1,2,0.5,0.0672
"Zotu16852",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1689",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16902",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16916",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16919",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16950",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16957",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16961",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16973",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16981",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu16989",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu170",1,0,0.428571428571429,0,0.428571428571429,0,1,0,1,0.654653670707977,0.2592
"Zotu17037",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1705",1,0,0.0714285714285714,0,0.0714285714285714,0,1,0,1,0.267261241912424,1
"Zotu17050",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17081",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17089",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17090",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17097",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu171",1,0,0.25,0,0.25,0,1,0,1,0.5,0.5658
"Zotu1710",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17109",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1713",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu1714",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu1715",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu17152",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17166",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17191",0,1,0,0.25,0,0.25,0,1,2,0.5,0.0704
"Zotu172",1,0,0.107142857142857,0,0.107142857142857,0,1,0,1,0.327326835353989,1
"Zotu17212",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1722",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17232",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17238",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17247",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17293",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17351",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17357",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1736",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1738",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17382",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu17397",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu1741",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17421",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17422",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1743",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu17451",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17478",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu175",1,0,0.535714285714286,0,0.535714285714286,0,1,0,1,0.7319250547114,0.1259
"Zotu17507",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1751",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17530",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17554",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17589",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17594",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu176",1,0,0.678571428571429,0,0.678571428571429,0,1,0,1,0.823754471047914,0.0572
"Zotu17631",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17634",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17668",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17671",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17674",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17684",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1769",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17690",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu177",1,0,0.642857142857143,0,0.642857142857143,0,1,0,1,0.801783725737273,0.0628
"Zotu1774",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu178",1,0,0.553571428571429,0,0.553571428571429,0,1,0,1,0.744023809142845,0.1195
"Zotu17812",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17815",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17862",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17863",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1789",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu1790",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17902",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17903",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17937",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17962",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu17977",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1798",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18",0.605633802816901,0.394366197183099,0.5,0.25,0.302816901408451,0.0985915492957747,1,0,1,0.550288016777079,0.7045
"Zotu18010",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18061",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18071",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18087",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18095",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18125",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1813",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu18130",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18134",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18144",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18168",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18184",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1819",1,0,0.0714285714285714,0,0.0714285714285714,0,1,0,1,0.267261241912424,1
"Zotu182",1,0,0.357142857142857,0,0.357142857142857,0,1,0,1,0.597614304667197,0.3509
"Zotu1821",0,1,0,0.25,0,0.25,0,1,2,0.5,0.0704
"Zotu1823",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu18258",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18264",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18278",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18286",0,1,0,0.25,0,0.25,0,1,2,0.5,0.0645
"Zotu18292",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18301",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18355",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18357",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18360",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1838",1,0,0.0892857142857143,0,0.0892857142857143,0,1,0,1,0.298807152333598,1
"Zotu18386",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18388",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18396",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu184",1,0,0.589285714285714,0,0.589285714285714,0,1,0,1,0.767649473578738,0.1008
"Zotu18430",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18433",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu18450",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu18452",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu185",1,0,0.267857142857143,0,0.267857142857143,0,1,0,1,0.517549169506766,0.5314
"Zotu1853",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1855",1,0,0.0892857142857143,0,0.0892857142857143,0,1,0,1,0.298807152333598,1
"Zotu186",1,0,0.589285714285714,0,0.589285714285714,0,1,0,1,0.767649473578738,0.0974
"Zotu1868",1,0,0.107142857142857,0,0.107142857142857,0,1,0,1,0.327326835353989,1
"Zotu187",0.849462365591398,0.150537634408602,0.589285714285714,0.25,0.500576036866359,0.0376344086021505,1,0,1,0.707513983512948,0.2168
"Zotu1877",0,1,0,0.25,0,0.25,0,1,2,0.5,0.065
"Zotu188",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.5723
"Zotu1880",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1888",1,0,0.0892857142857143,0,0.0892857142857143,0,1,0,1,0.298807152333598,1
"Zotu189",1,0,0.482142857142857,0,0.482142857142857,0,1,0,1,0.694365074829414,0.211
"Zotu1892",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu1898",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu19",0.672514619883041,0.327485380116959,0.660714285714286,0.5,0.444340016708438,0.16374269005848,1,0,1,0.66658834126351,0.5126
"Zotu190",1,0,0.607142857142857,0,0.607142857142857,0,1,0,1,0.77919372247398,0.0968
"Zotu191",1,0,0.625,0,0.625,0,1,0,1,0.790569415042095,0.0785
"Zotu1915",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu192",1,0,0.446428571428571,0,0.446428571428571,0,1,0,1,0.668153104781061,0.2344
"Zotu193",1,0,0.214285714285714,0,0.214285714285714,0,1,0,1,0.462910049886276,0.5813
"Zotu1943",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu1945",1,0,0.107142857142857,0,0.107142857142857,0,1,0,1,0.327326835353989,1
"Zotu195",1,0,0.214285714285714,0,0.214285714285714,0,1,0,1,0.462910049886276,0.6098
"Zotu1959",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu197",1,0,0.571428571428571,0,0.571428571428571,0,1,0,1,0.755928946018454,0.1076
"Zotu1983",0,1,0,0.25,0,0.25,0,1,2,0.5,0.0645
"Zotu1986",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu1995",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2",1,0,0.821428571428571,0,0.821428571428571,0,1,0,1,0.906326967174966,0.0019
"Zotu20",0.893646408839779,0.106353591160221,0.964285714285714,0.25,0.86173046566693,0.0265883977900552,1,0,1,0.928294385239365,0.0028
"Zotu200",1,0,0.160714285714286,0,0.160714285714286,0,1,0,1,0.400891862868637,0.6537
"Zotu2019",1,0,0.0714285714285714,0,0.0714285714285714,0,1,0,1,0.267261241912424,1
"Zotu202",1,0,0.446428571428571,0,0.446428571428571,0,1,0,1,0.668153104781061,0.2328
"Zotu203",1,0,0.5,0,0.5,0,1,0,1,0.707106781186548,0.1881
"Zotu2030",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu205",1,0,0.625,0,0.625,0,1,0,1,0.790569415042095,0.0907
"Zotu206",1,0,0.482142857142857,0,0.482142857142857,0,1,0,1,0.694365074829414,0.2093
"Zotu207",1,0,0.660714285714286,0,0.660714285714286,0,1,0,1,0.812843334052932,0.0626
"Zotu208",1,0,0.5,0,0.5,0,1,0,1,0.707106781186548,0.1875
"Zotu209",1,0,0.196428571428571,0,0.196428571428571,0,1,0,1,0.443202630213959,0.5832
"Zotu2099",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu21",0.618677042801556,0.381322957198444,0.517857142857143,0.25,0.32038632573652,0.0953307392996109,1,0,1,0.566026788885933,0.6603
"Zotu210",1,0,0.339285714285714,0,0.339285714285714,0,1,0,1,0.582482372510718,0.3654
"Zotu2110",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2118",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu213",1,0,0.410714285714286,0,0.410714285714286,0,1,0,1,0.640869944461656,0.257
"Zotu2136",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu214",0.738317757009346,0.261682242990654,0.517857142857143,0.25,0.382343124165554,0.0654205607476635,1,0,1,0.61833900424084,0.4683
"Zotu2143",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu2146",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2150",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2156",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu216",1,0,0.482142857142857,0,0.482142857142857,0,1,0,1,0.694365074829414,0.1778
"Zotu2163",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu217",1,0,0.25,0,0.25,0,1,0,1,0.5,0.5631
"Zotu2185",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu219",1,0,0.535714285714286,0,0.535714285714286,0,1,0,1,0.7319250547114,0.147
"Zotu2191",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2194",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu220",1,0,0.464285714285714,0,0.464285714285714,0,1,0,1,0.681385143869247,0.2258
"Zotu2208",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2211",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu222",1,0,0.625,0,0.625,0,1,0,1,0.790569415042095,0.0799
"Zotu223",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2232",1,0,0.107142857142857,0,0.107142857142857,0,1,0,1,0.327326835353989,1
"Zotu2233",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2234",0,1,0,0.25,0,0.25,0,1,2,0.5,0.0645
"Zotu224",1,0,0.482142857142857,0,0.482142857142857,0,1,0,1,0.694365074829414,0.1819
"Zotu2247",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2248",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu2249",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu225",1,0,0.160714285714286,0,0.160714285714286,0,1,0,1,0.400891862868637,0.7935
"Zotu2251",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2257",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu226",0.825,0.175,0.5,0.25,0.4125,0.04375,1,0,1,0.642261628933256,0.3693
"Zotu2260",0.00229885057471264,0.997701149425287,0.0178571428571429,0.5,4.10509031198686e-05,0.498850574712644,0,1,2,0.706293547126578,0.0032
"Zotu2264",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu227",1,0,0.392857142857143,0,0.392857142857143,0,1,0,1,0.626783170528009,0.275
"Zotu2277",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu23",0.895221646516983,0.104778353483017,0.964285714285714,0.25,0.863249444855662,0.0261945883707542,1,0,1,0.929112180985516,0.0057
"Zotu230",1,0,0.214285714285714,0,0.214285714285714,0,1,0,1,0.462910049886276,0.5806
"Zotu231",1,0,0.553571428571429,0,0.553571428571429,0,1,0,1,0.744023809142845,0.1388
"Zotu2314",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu2316",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu2318",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu232",1,0,0.303571428571429,0,0.303571428571429,0,1,0,1,0.55097316501934,0.4553
"Zotu2323",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu2324",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu233",1,0,0.178571428571429,0,0.178571428571429,0,1,0,1,0.422577127364258,0.689
"Zotu2335",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu235",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.4946
"Zotu236",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.5754
"Zotu2361",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2364",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu2367",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2370",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2383",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2384",1,0,0.125,0,0.125,0,1,0,1,0.353553390593274,1
"Zotu2394",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2398",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu24",0.22059439095856,0.77940560904144,0.75,1,0.16544579321892,0.77940560904144,0,1,2,0.882839514884466,0.0212
"Zotu2404",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2405",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu241",0.835294117647059,0.164705882352941,0.607142857142857,0.25,0.507142857142857,0.0411764705882353,1,0,1,0.712139633177972,0.2488
"Zotu2413",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2423",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu243",1,0,0.214285714285714,0,0.214285714285714,0,1,0,1,0.462910049886276,0.574
"Zotu2437",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu244",0.637931034482759,0.362068965517241,0.482142857142857,0.25,0.307573891625616,0.0905172413793104,1,0,1,0.554593447153512,0.7067
"Zotu245",1,0,0.375,0,0.375,0,1,0,1,0.612372435695794,0.2909
"Zotu2458",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu246",1,0,0.357142857142857,0,0.357142857142857,0,1,0,1,0.597614304667197,0.3253
"Zotu2460",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2469",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2475",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu248",1,0,0.482142857142857,0,0.482142857142857,0,1,0,1,0.694365074829414,0.1911
"Zotu249",1,0,0.339285714285714,0,0.339285714285714,0,1,0,1,0.582482372510718,0.3366
"Zotu2499",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu250",1,0,0.339285714285714,0,0.339285714285714,0,1,0,1,0.582482372510718,0.3679
"Zotu2536",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
